Solver,SeqSOR,CGSolver,BiCGSTABSolver,LoopSolver,SeqGS,GradientSolver,Precon,cells,post,pre,performance
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,1.0,4.0,10003.120357142858
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,6.0,3.0,9968.680357142859
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,4.0,6.0,10578.921428571428
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,6.0,3.0,6824.7010714285725
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,0.0,3.0,11428.357142857141
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,3.0,0.0,10004.07642857143
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,4.0,3.0,10248.2
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,2.0,3.0,9647.130000000003
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,3.0,4.0,11651.575000000003
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,2.0,6.0,10871.039285714287
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,5.0,6.0,7598.7421428571415
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,6.0,1.0,7461.558214285716
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,3.0,6.0,9614.968214285716
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,1.0,6.0,11658.517857142857
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,4.0,1.0,11821.567857142856
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,4.0,3.0,10709.392857142857
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,1.0,2.0,13660.532142857146
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,0.0,3.0,9622.16892857143
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,3.0,3.0,10815.732142857145
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,6.0,4.0,11197.353571428572
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,2.0,1.0,10515.676428571429
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,4.0,0.0,10138.353571428572
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,4.0,4.0,10721.289285714289
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,6.0,5.0,7341.613571428571
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,3.0,0.0,10761.5
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,5.0,4.0,9743.575357142856
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,1.0,6.0,10445.207142857142
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,0.0,2.0,11103.578571428574
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,1.0,4.0,9913.595357142856
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,5.0,3.0,7360.898214285716
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,1.0,6.0,11738.764285714284
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,2.0,2.0,8761.277857142859
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,2.0,1.0,10421.074999999999
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,6.0,1.0,9168.659642857141
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,3.0,5.0,10134.581785714287
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,1.0,28465.417857142857
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,1.0,4.0,11630.939285714285
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,0.0,2.0,13076.93214285714
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,0.0,5.0,11036.917857142858
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,4.0,0.0,10823.032142857144
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,4.0,5.0,7307.436071428574
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,6.0,4.0,7924.688571428572
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,3.0,5.0,11717.735714285713
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,3.0,12006.510714285718
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,1.0,0.0,23227.746428571427
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,1.0,3.0,9288.621785714286
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,1.0,6.0,13204.032142857139
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,2.0,1.0,10193.07142857143
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,4.0,3.0,7252.925357142858
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,2.0,5.0,10422.785714285712
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,4.0,3.0,7518.641428571427
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,6.0,4.0,7833.066071428571
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,2.0,3.0,11641.374999999998
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,6.0,5.0,6902.021071428571
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,3.0,1.0,8802.333928571428
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,3.0,4.0,9158.237142857144
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,1.0,3.0,10953.814285714283
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,4.0,6.0,8824.834642857144
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,6.0,4.0,7402.772499999999
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,3.0,4.0,10458.832142857142
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,6.0,6.0,11700.17142857143
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,4.0,5.0,10274.282142857144
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,5.0,1.0,7399.031785714286
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,5.0,4.0,8691.52642857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,1.0,6.0,11188.457142857145
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,3.0,3.0,10268.721428571429
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,3.0,1.0,6615.623214285713
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,5.0,1.0,10042.001785714285
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,1.0,1.0,12343.875
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,2.0,1.0,11602.56428571429
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,1.0,5.0,9714.740357142857
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,3.0,5.0,9817.643928571428
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,0.0,1.0,17956.29642857143
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,2.0,1.0,7518.184285714286
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,2.0,3.0,8798.291071428572
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,1.0,2.0,8811.778928571428
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,2.0,0.0,13210.85357142857
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,1.0,1.0,13395.585714285715
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,6.0,3.0,7962.538214285714
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,5.0,6.0,6979.780714285715
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,4.0,3.0,7304.414285714285
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,6.0,6.0,7947.120000000002
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,2.0,3.0,11516.932142857146
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,3.0,5.0,7028.360357142858
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,5.0,1.0,9651.783928571427
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,4.0,3.0,11312.939285714285
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,1.0,4.0,12780.83928571428
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,2.0,0.0,9988.968214285711
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,6.0,4.0,8381.460357142856
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,5.0,4.0,7208.53607142857
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,3.0,6.0,10479.357142857143
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,5.0,1.0,6910.433571428572
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,3.0,9634.164285714283
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,5.0,5.0,8827.153214285712
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,4.0,4.0,8079.0767857142855
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,6.0,0.0,7337.530357142857
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,0.0,6.0,15479.22857142857
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,6.0,2.0,7531.559642857142
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,5.0,5.0,6984.51642857143
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,1.0,4.0,9229.779999999999
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,5.0,2.0,11610.725000000002
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,2.0,3.0,11662.632142857141
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,3.0,2.0,9268.97107142857
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,5.0,4.0,11368.028571428571
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,0.0,6.0,14499.135714285716
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,2.0,6.0,8897.715714285716
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,4.0,3.0,9660.106071428572
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,0.0,1.0,15878.875000000002
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,6.0,5.0,9877.826071428575
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,6.0,2.0,11308.278571428571
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,2.0,6.0,7307.085714285715
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,4.0,1.0,10347.714285714288
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,1.0,4.0,11714.889285714284
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,3.0,1.0,11266.203571428574
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,2.0,3.0,9233.073214285712
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,2.0,6.0,10783.439285714287
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,6.0,3.0,9688.48357142857
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,1.0,12602.457142857142
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,2.0,6.0,9976.332142857145
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,0.0,3.0,8025.371785714286
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,1.0,4.0,9585.320357142858
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,0.0,5.0,12532.925000000003
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,5.0,6.0,7640.566785714284
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,2.0,3.0,9969.31142857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,2.0,0.0,11318.95
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,6.0,4.0,10800.282142857144
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,4.0,5.0,10787.732142857143
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,0.0,6.0,8754.275714285715
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,5.0,1.0,6638.023214285715
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,6.0,1.0,7943.528214285713
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,5.0,1.0,10581.489285714284
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,6.0,3.0,9980.670357142855
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,5.0,2.0,11298.8
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,5.0,1.0,11674.55357142857
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,1.0,5.0,13977.35
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,4.0,5.0,9646.541071428572
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,2.0,2.0,8868.045714285714
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,2.0,1.0,10780.621428571427
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,6.0,5.0,10673.585714285713
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,4.0,4.0,8833.81142857143
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,3.0,1.0,9907.192857142858
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,4.0,6.0,7022.481785714285
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,1.0,6.0,10111.588928571431
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,5.0,1.0,10179.485714285713
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,3.0,2.0,9106.789285714285
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,5.0,5.0,10851.35357142857
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,2.0,4.0,6889.851785714284
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,6.0,1.0,10176.084285714287
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,2.0,13466.253571428571
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,1.0,4.0,10259.835714285713
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,4.0,4.0,7614.116785714287
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,6.0,4.0,7937.0025
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,2.0,12666.4
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,4.0,4.0,10437.167857142858
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,5.0,2.0,8136.414642857142
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,0.0,2.0,12529.800000000001
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,2.0,4.0,10261.821428571426
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0,2.0,13061.23214285714
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,5.0,5.0,7827.317499999999
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,3.0,2.0,11590.94642857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,4.0,3.0,7921.049642857144
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,1.0,6.0,10514.903571428573
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,1.0,0.0,21636.464285714286
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,1.0,3.0,8799.903214285716
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,3.0,1.0,7873.001428571428
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,3.0,5.0,6932.422142857142
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,2.0,2.0,11422.382142857143
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,2.0,6.0,10454.95
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,2.0,1.0,13486.082142857138
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,5.0,6.0,7401.405
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,0.0,9620.048571428571
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,1.0,0.0,16920.882142857143
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,2.0,4.0,10358.035714285714
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,1.0,4.0,10656.110714285713
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,0.0,4.0,12528.989285714286
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,0.0,1.0,17204.007142857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,2.0,2.0,11672.728571428572
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,4.0,5.0,8485.338214285714
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,6.0,4.0,9232.57892857143
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,1.0,5.0,9659.768214285714
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,4.0,3.0,7981.634642857142
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,2.0,6.0,10514.407142857144
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,5.0,4.0,6834.028214285716
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,3.0,0.0,9694.278928571428
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,3.0,0.0,7208.785714285715
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,3.0,4.0,9808.204642857145
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,28690.685714285715
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,1.0,1.0,9631.492142857143
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,1.0,5.0,10780.182142857144
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,6.0,0.0,11502.835714285711
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,4.0,2.0,10787.307142857144
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,2.0,3.0,10614.517857142855
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,6.0,5.0,7976.077499999998
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,3.0,0.0,10668.192857142858
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,0.0,1.0,23312.48214285714
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,3.0,4.0,9978.470000000001
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,4.0,0.0,9769.731785714286
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,4.0,0.0,10425.271428571428
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,5.0,6.0,7917.624285714287
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,1.0,2.0,9385.074999999999
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,6.0,0.0,10638.057142857144
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,4.0,0.0,8913.832857142857
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,3.0,5.0,11593.264285714282
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,2.0,3.0,11287.932142857144
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,2.0,6.0,11611.917857142858
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,6.0,3.0,11620.296428571426
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,5.0,4.0,9157.316428571428
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,6.0,5.0,11361.992857142859
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,3.0,4.0,6921.327857142859
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,2.0,16879.58571428572
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,3.0,3.0,8818.212142857143
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,2.0,4.0,11229.060714285713
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,1.0,6.0,9146.46785714286
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,0.0,1.0,21736.61071428572
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,0.0,6.0,10026.57107142857
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,0.0,3.0,14506.42857142857
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,5.0,6.0,7720.673928571428
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,5.0,1.0,7788.8949999999995
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,1.0,0.0,23248.492857142865
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,4.0,14503.732142857143
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,2.0,6.0,11600.460714285711
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,2.0,2.0,10003.298214285713
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,2.0,5.0,10634.374999999998
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,4.0,3.0,10043.064999999999
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,5.0,2.0,9886.712142857144
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,1.0,5.0,10018.70892857143
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,1.0,3.0,9573.6275
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,5.0,3.0,10621.360714285716
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,1.0,1.0,13020.717857142856
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,5.0,2.0,7899.805
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,2.0,4.0,9867.480357142858
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,6.0,5.0,6599.879285714286
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,4.0,0.0,10301.075
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,3.0,5.0,8118.213571428571
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,6.0,1.0,10241.353214285717
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,4.0,4.0,10436.44642857143
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,3.0,4.0,8891.388928571429
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,4.0,3.0,9846.498928571431
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,2.0,3.0,9112.441071428571
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,6.0,2.0,10617.896428571428
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,2.0,4.0,9576.286071428573
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,5.0,0.0,10788.810714285713
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,1.0,3.0,10955.471428571429
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,6.0,2.0,7841.623214285714
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,5.0,4.0,11238.61071428571
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,1.0,6.0,11617.342857142858
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,4.0,2.0,10768.44642857143
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,1.0,36620.55357142858
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,3.0,4.0,9750.368571428571
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,3.0,2.0,9893.181071428571
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,3.0,3.0,9231.42607142857
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,5.0,6.0,8492.153214285714
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,2.0,6.0,10031.411428571426
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,6.0,0.0,7387.4628571428575
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,0.0,1.0,12304.278571428575
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,6.0,5.0,10189.246428571429
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,5.0,2.0,6780.629999999999
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.0,5.0,14108.80357142857
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,0.0,6.0,14460.024999999998
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,3.0,5.0,10894.092857142856
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,5.0,6.0,7365.070357142856
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,5.0,0.0,7283.267142857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,4.0,0.0,7854.093214285715
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,6.0,3.0,7870.5035714285705
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,0.0,5.0,13460.589285714284
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,2.0,3.0,11017.728571428572
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,3.0,5.0,7671.019285714286
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,5.0,0.0,9662.420357142857
