HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PS1K,PS4K,PS8K,PS16K,PS32K,CS32MB,CS16MB,CS64MB,CS512MB,PERF
0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.368982231
0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0.362512641
1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2.02788659
1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2.025112872
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.569552
1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,3.265361077
0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.388115333
0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.566704205
1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2.070024026
0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0.579445769
0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0.382528667
1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,3.271439846
1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,2.079382795
0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.566759256
1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,3.281442179
0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0.576989974
1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,3.268899923
0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.388534282
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3.238606359
0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0.383678641
1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,2.075359256
1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,2.060812128
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.517244385
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,3.238516872
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.365160921
1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2.030978897
0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0.529655359
0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0.367587179
1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,3.247248077
1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3.267216821
1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,2.039266256
0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0.569118923
1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,3.30239459
0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.571919769
1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,3.287460077
0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0.38744759
0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.390543974
1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,2.081410868
1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,2.087179641
0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0.521710231
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.360540718
1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,3.239822667
0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0.370062128
1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,2.028941
0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0.574085308
0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0.387745385
1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,3.28013
1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2.072053417
0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0.515767718
1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,3.198969538
0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0.581134641
1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.019381026
1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,3.280916821
0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0.365896103
0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0.39436841
1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,2.036984692
1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2.074447231
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.502442667
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.365148462
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.517814051
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.360080667
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.529441308
0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.388433385
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.528840846
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.367116462
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.358910513
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.519607447
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.353611436
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0.522236359
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0.3696055
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.529324051
0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.512774154
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.364196053
1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3.281141385
1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2.061260256
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.367477205
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.504213744
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.36643059
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.514851385
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.363065077
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.515908256
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0.527463641
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.361401692
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0.365840077
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.525474711
0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.521046359
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.368315359
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0.523632564
0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0.372784763
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.526503658
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0.518572895
0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.363922256
0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0.368895568
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.237319487
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.02582559
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.252942897
0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0.575270538
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.036082205
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.205133744
1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3.227915462
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2.024376974
1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2.042558872
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3.222559231
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.029312872
1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3.208535128
1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2.026550923
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,3.237424872
0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.370478359
1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,3.226697846
1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2.031248564
1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2.020408436
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3.237865487
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.01851
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3.237652718
1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2.031462154
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3.239012256
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3.238914846
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2.029988158
0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0.389781128
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2.034687795
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,3.234863308
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2.015726744
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3.234432179
1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2.022311795
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3.206371564
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3.204231487
1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2.033153026
1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2.045473868
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.576374243
1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,3.247279526
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.385276026
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.566569513
0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.387878718
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0.585195395
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.575892205
0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0.383115359
0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.383538744
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.568269487
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.387046718
0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0.574183718
1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2.015807462
0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0.389847308
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.572122333
0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0.580939103
0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.400301385
0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0.391791103
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3.284930385
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2.084607487
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3.286510436
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2.063355556
1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3.268382205
1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,3.262819923
1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,3.275127333
1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2.065123513
1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2.085705744
1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3.278410769
1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2.088230974
1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,3.256570231
1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2.074634128
1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,3.281729308
1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,3.310979641
1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2.085647769
1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2.072753359
1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2.071292333
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.56806659
0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.382775949
0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0.566343744
0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0.393649385
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0.576508026
0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0.579517103
0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0.382726795
0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0.382612641
1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,3.260510744
0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0.529062359
1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2.066526564
1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,3.267143769
1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2.080850769
1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,3.280897821
1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,3.269185513
1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,2.075955103
1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2.056878231
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.569345897
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.388059103
0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0.56806941
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.365789897
0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.573802128
0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0.390251
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3.29953941
1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,3.29025959
1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2.084624667
1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,2.089374256
0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.574999436
0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.387023744
1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,3.292856821
1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2.070425333
0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.580896564
1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3.241249359
1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3.280100564
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.397915718
1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2.074619795
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.433031079
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.436745769
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.536292081
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,6.528259744
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.517683784
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.839386179
0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.516612128
1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,3.279270282
1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5.844405821
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.449298237
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.445518692
0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.510199308
0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.511109889
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6.539771
1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5.837921359
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,6.528687205
1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,5.845709641
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.460938385
0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0.514098769
0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.454379872
1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6.499420474
1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,6.514113641
0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.454166974
1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.525094103
0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.451987051
1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,6.527211974
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.516304615
0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.523098947
0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.513642538
1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,3.206389103
0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.50931959
1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.815808462
1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,5.849224615
1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,5.840041103
1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,5.830930154
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.453253103
0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.445535821
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,6.534434769
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6.527847718
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.505622128
0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0.58403741
1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5.829274684
0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.513231026
1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,5.841156333
0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.447702436
0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0.45265141
0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.517182205
0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0.512689385
1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,6.52113759
1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,5.824757897
1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,6.525319795
1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,3.316576154
1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,5.832646897
0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.460820282
0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0.454455385
1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,6.531866744
1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,6.516458658
0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0.444260821
1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,6.50682659
0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0.442897154
1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,6.493647846
0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.510347513
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0.364377795
0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0.519165154
0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0.513495744
0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0.520796237
1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,5.830298632
1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,5.831765895
1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,5.835006795
1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,5.831985692
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.463825769
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.464559816
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,6.528696769
0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.394343821
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,6.515103026
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.537213897
1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5.860537949
0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.539319526
1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,5.85589759
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.461710667
0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0.462934538
0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.540455564
0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0.54389859
1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,6.527271105
0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0.365337077
1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5.826623436
1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,6.527847237
1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,5.850268179
0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.464575821
0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.466457487
1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,6.507720744
1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,6.534771949
0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0.468137205
1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,6.515277763
0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0.466391053
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.023664641
0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0.388676263
1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,6.54143159
0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.528053436
0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.524750846
0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0.535704179
0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0.528799897
1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,5.833382179
1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,5.852680263
1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,5.852089974
1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,5.853967564
0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.474979744
1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2.032486077
0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0.471350077
1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,6.531159308
1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,6.520789641
0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.534126077
1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,5.868268333
0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0.539859256
1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,5.852764615
0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0.475290256
0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0.475411667
0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0.530624897
1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2.037751838
0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0.526296718
1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,6.517171077
1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,5.854176513
1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,6.516249077
1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,5.841602487
0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0.472835154
0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0.474285474
1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,6.521524641
1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,6.508307923
0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0.478536282
1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,2.080248974
1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,6.547986667
0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0.477547923
1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,6.524064974
0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0.538849692
0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0.536777436
0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0.525956026
0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0.530337
1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,5.859309103
1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,5.846541
1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,5.837750795
1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2.072255462
1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,5.846551821
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.430814923
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.435056763
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.526412282
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6.516849667
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.515697974
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.822014615
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.511458641
1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5.834275359
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.445490821
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.505745282
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.443507949
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.508122282
0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.507070923
1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6.530643154
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5.827725897
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,6.513998205
1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,5.843382641
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.461970436
0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.452521949
1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6.50060341
0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.569046051
1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,6.510114921
0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.452087944
